transformation,image_number,ssim,cc,kl,reference_nss,reference_ig,transformed_nss,transformed_ig
ContrastChange_2,44,0.45623964119121146,0.9612391660252109,0.07483508,2.5783062,0.57740724,3.3246992,0.73771197
ContrastChange_2,45,0.34075256421624855,0.7954840347563098,0.15084216,1.3203777,0.008177321,1.645154,-0.16926232
ContrastChange_2,46,0.32916209716282546,0.9062877490579256,0.07961713,1.064358,-0.39289543,1.3163073,-0.65895325
ContrastChange_2,47,0.5167924828978312,0.5744128473130742,0.80838346,0.6936795,-0.33116218,0.760414,-0.75846887
ContrastChange_2,48,0.36652576523161673,0.756042422424867,0.25752783,1.3718692,-0.45945764,1.7581388,-0.3945997
ContrastChange_2,49,0.3397728303419538,0.7565160579373883,0.17050892,0.75497043,-0.943759,1.6350862,-0.58085513
ContrastChange_2,50,0.6470673606751361,0.88664318716605,0.19536392,2.4263604,0.067457944,2.81044,0.65035754
ContrastChange_2,51,0.31483626788898933,0.8876798530981546,0.105902314,1.5694287,-0.20748861,1.5219795,-0.801441
ContrastChange_2,52,0.4081442524065309,0.9007301812987122,0.100179866,2.7351618,0.87640584,2.5049844,0.21617158
ContrastChange_2,53,0.31655662792132216,0.5271863808414146,0.46355844,1.2919292,-0.9753425,3.4292612,-0.27764523
ContrastChange_2,54,0.39908247420019954,0.9657034001435936,0.08878589,2.1516643,0.10996611,2.602933,0.3198589
ContrastChange_2,55,0.6757351880743085,0.8696168650832358,0.111344315,1.8069149,-0.00042635042,2.0188978,-0.012486089
ContrastChange_2,56,0.5082208117042494,0.8282123616075395,0.11516793,1.2728046,-0.3695538,1.6021085,-0.66522616
ContrastChange_2,57,0.3619585625259118,0.7871539710123165,0.19990116,1.4421101,-0.34778568,1.7558244,0.1817789
ContrastChange_2,58,0.415675112797022,0.8912785619024512,0.28230014,0.6259268,-0.066124335,0.56477356,-0.44163093
ContrastChange_2,59,0.7392906453861414,0.7713408226435832,0.24921985,1.4700007,0.07528582,1.7671168,-0.22590593
ContrastChange_2,60,0.6147950395524352,0.9040145001856198,0.18073899,2.1933517,0.32375777,2.4014747,0.42857713
ContrastChange_2,61,0.5940124340705092,0.9620889719264223,0.042587113,2.687024,-0.32017496,2.4931283,-0.3602706
ContrastChange_2,62,0.5865858319108578,0.9516965050012427,0.105128095,3.9729095,0.45989716,4.0786276,0.42511737
ContrastChange_2,63,0.6205698022279829,0.9791782770710618,0.05334632,5.286795,1.0304681,3.9232032,0.078324616
ContrastChange_2,64,0.5783356573380635,0.9492556696476883,0.1699768,3.925084,0.31753764,3.787023,0.35444048
ContrastChange_2,65,0.31096925865160235,0.9782491695885148,0.09657475,1.8833612,-0.1576593,1.8739433,-1.0124211
ContrastChange_2,66,0.5807759998795603,0.9430985388453802,0.0535096,1.6117663,-0.07837024,1.3144011,-1.1497399
ContrastChange_2,67,0.5863650929619547,0.9575780273273129,0.046627037,2.9344783,0.67579126,3.4920902,0.11736286
ContrastChange_2,68,0.5992943248291316,0.9159013119547897,0.17356491,3.2582395,-0.31814262,3.7928386,-0.15331441
ContrastChange_2,69,0.589115274232708,0.9519251480429924,0.08382535,3.2149048,0.050237644,3.6435378,0.13111931
ContrastChange_2,70,0.5906385706698513,0.9854192942952742,0.06282664,4.777994,0.28404212,4.045694,-0.0023662033
ContrastChange_2,71,0.2867860813124894,0.9278111220890153,0.035664972,1.241492,-0.30233788,1.4527642,-1.4047481
ContrastChange_2,72,0.27348824468904154,0.9416009959370467,0.1057681,1.6875954,0.23246597,1.556258,-0.7685066
ContrastChange_2,73,0.46404185191126107,0.9425610444273462,0.065639086,1.8738122,-0.6134722,1.967948,-0.96821415
ContrastChange_2,74,0.2823975290181467,0.9284893958739562,0.05871015,1.8272815,-0.12832098,1.8858835,-0.5182912
ContrastChange_2,75,0.3097763330851036,0.9462381015315061,0.026529491,1.3093039,-0.6273242,0.7941313,-1.9523388
ContrastChange_2,76,0.29839437258316354,0.7819649778976161,0.20326258,1.5916693,-0.38972363,2.1193216,-0.811783
ContrastChange_2,77,0.22663648021574678,0.791640277698953,0.26607752,1.7877102,0.5684366,2.4650993,0.5073264
ContrastChange_2,78,0.1845647859254804,0.9786682753628436,0.0795127,2.3054247,0.65285444,3.498413,2.2787428
ContrastChange_2,79,0.21199854890346378,0.8817696782998936,0.071978986,1.5037888,0.11626229,1.7823079,-0.76386935
ContrastChange_2,80,0.3899561609695301,0.784712932542465,0.20800734,1.6591455,-0.27619573,0.9207416,-1.3519506
ContrastChange_2,81,0.32442660723016337,0.892929297924763,0.10358529,1.2766055,-0.7209854,1.6122257,-0.95956147
ContrastChange_2,82,0.3641304852648138,0.703224753457118,0.2644071,1.1142899,-0.51021636,0.37421656,-1.7386705
ContrastChange_2,83,0.33462142530873246,0.8442464840208571,0.113355614,1.5754329,-0.44015273,1.3597202,-0.6919797
ContrastChange_2,84,0.36305745101806935,0.7325522124536145,0.17755142,1.8142561,0.11105892,1.0200367,-0.8089931
ContrastChange_2,85,0.5292114607081665,0.8431363278224712,0.117447026,1.5323969,-0.9781677,2.4633672,-0.66798437
ContrastChange_2,86,0.28895815808768766,0.9869386318629361,0.11750987,3.5796719,0.05288372,4.545953,0.099794485
ContrastChange_2,87,0.3553030190457804,0.8825473379410467,0.09263031,3.2320814,-0.34160495,2.4183357,-1.1305956
ContrastChange_2,88,0.37732975421779996,0.8977533163768288,0.12082729,1.4819338,0.2072715,2.2519436,-0.41185707
ContrastChange_2,89,0.44989937746400316,0.8444965069692076,0.14471647,1.1162105,-0.16016805,1.0748602,-0.81904906
ContrastChange_2,90,0.3436476519032768,0.8820757325118275,0.16667712,2.2413757,-0.42080006,2.6304076,-0.16542675
ContrastChange_2,91,0.36455093843195274,0.89286129606485,0.1569018,2.5952306,0.57921547,2.5386896,0.04020343
ContrastChange_2,92,0.31262304387291157,0.8974351961315118,0.11326923,4.4123282,1.3537627,2.7293072,0.27758628
ContrastChange_2,93,0.8667508782852766,0.9943261947317761,0.015686188,3.064766,0.8069453,3.6377637,1.2484337
ContrastChange_2,94,0.32516859261604386,0.9513680763603606,0.111379504,2.792128,0.85980576,1.3497725,0.38075244
ContrastChange_2,95,0.46121586228078754,0.9403331636142191,0.07183768,2.5792732,0.608594,3.6605608,0.6704021
ContrastChange_2,96,0.6033489344581408,0.9525771537155048,0.07677795,2.3965876,0.08306826,3.3459651,0.18608135
ContrastChange_2,97,0.3840319849051581,0.889605250847847,0.11592817,2.4618707,0.5523382,1.4208349,-0.46992686
ContrastChange_2,98,0.23391306343334992,0.9362070076677594,0.097715154,5.763692,1.8617939,3.2874212,1.0434934
ContrastChange_2,99,0.4646473958371789,0.9509145912362349,0.12813382,4.481816,0.33557007,2.9841144,-0.23459151
ContrastChange_2,100,0.32576422975669544,0.8493746898511721,0.17673369,2.5293906,0.29672223,2.884285,0.26091313
Cropping_1,1,0.923579435333394,0.9971123423321077,0.022014974,4.0026484,0.376817,3.095684,0.3044719
Cropping_1,2,0.9322000908730618,0.9729476609831105,0.16019675,2.0370734,0.4878083,1.7899184,0.13146193
Cropping_1,3,0.9860508693853518,0.9994814828545366,0.015022573,3.8801582,0.16621608,2.7638683,0.037394755
Cropping_1,4,0.9397130627681446,0.9846190638299508,0.123450994,4.1252074,0.8638166,2.6080348,0.44206005
Cropping_1,5,0.9202726384763859,0.9952857829868741,0.072652414,2.0556731,-0.073588505,1.8753791,-0.051659673
Cropping_1,6,0.9440005673038759,0.9934801993560515,0.06930279,4.809944,0.95480746,2.9429288,0.29291087
Cropping_1,7,0.9380908765300054,0.9068727294091045,0.5491546,1.8002288,0.3245652,2.4846928,1.0758568
Cropping_1,8,0.919458615011178,0.9970528948831276,0.0104725845,4.974311,1.0055858,3.1588116,0.6569639
Cropping_1,9,0.9505264113613704,0.9919342247541778,0.03745667,3.6036658,1.1472638,2.1607716,0.4887431
Cropping_1,10,0.9455276179190458,0.9776924768219835,0.11641629,1.9628421,0.21121626,1.8776995,0.20444608
Cropping_1,11,0.9276007332611522,0.8663078148649351,0.29596305,1.6653601,0.44461665,1.2801445,-0.41118836
Cropping_1,12,0.9758268777542094,0.9987678946810249,0.008092623,2.7172697,1.4539742,1.1538358,0.05705057
Cropping_1,13,0.9348245530556567,0.9906195026135671,0.018176248,2.3889,0.3779284,1.5849346,-0.17735803
Cropping_1,14,0.9320070187044651,0.9727299619403867,0.20885025,3.2309778,1.1316534,2.075179,0.37302545
Cropping_1,15,0.9435270293975856,0.9964778271285669,0.010429024,2.0887368,0.51702464,1.6372997,-0.22314191
Cropping_1,16,0.92502746441526,0.8102151983146424,0.29683053,0.7907352,-0.99813366,1.2742671,-0.2278265
Cropping_1,17,0.9416206307239986,0.947427335989724,0.16984358,1.7854953,-0.124306895,1.1142651,-0.32253557
Cropping_1,18,0.9421474411176648,0.9830365232650218,0.16164279,3.905451,0.15558027,1.574727,-0.57027775
Cropping_1,19,1.0,0.9982678958148241,0.0024054851,5.1759677,0.65609336,3.7837558,0.55754334
Cropping_1,20,0.947662796649281,0.9920816050238747,0.050539233,1.3960994,0.07508945,2.0039492,0.4624924
Cropping_1,21,0.9478839100065661,0.9995175979850482,0.008135938,5.361963,1.2751038,3.2365022,0.17536148
Cropping_1,22,0.9465167359762298,0.9825235309120296,0.073674336,3.2985606,0.333848,1.854912,0.23204145
Cropping_1,23,0.9680478465052794,0.9971219977886474,0.0155402925,3.196162,1.19457,2.2110422,0.8813042
Cropping_1,24,0.950697718397257,0.9955539894800767,0.06492052,3.368913,0.7877806,1.5926248,0.06712516
Cropping_1,25,0.9279969987629418,0.9552968469776739,0.36905426,4.2134767,0.1024932,2.8897288,0.20324194
Cropping_1,26,0.926092662849546,0.9536397695188052,0.12593806,1.9438225,-0.22578402,1.54587,-0.12918657
Cropping_1,27,1.0,0.9962153827419273,0.0031388663,3.5952628,0.8617386,3.0024083,0.8307609
Cropping_1,28,0.9320577549358665,0.6246351035194445,1.079649,2.2796924,0.68148667,2.3896558,0.40394002
Cropping_1,29,0.9365083081630408,0.8365114281615222,0.38402903,0.90789276,-0.07297165,1.3601695,0.023209276
Cropping_1,30,0.9302966759424832,0.7368622670219358,1.0047741,1.9263022,-0.1239056,1.8762641,-0.002802237
Cropping_1,31,0.9997496752699888,0.9945390063909428,0.00291231,2.6056914,-0.2076544,1.7051189,0.0369761
Cropping_1,32,0.9532248074453316,0.9989539598893059,0.009367228,3.1166294,0.22213593,2.6780577,0.06524402
Cropping_1,33,0.9540781541139678,0.9873115620520694,0.08390545,2.595626,0.24308988,2.3980868,0.080585584
Cropping_1,34,0.9513135131833824,0.9185919144118383,0.20673262,1.8069247,-0.3694626,1.3646964,-0.22642612
Cropping_1,35,0.9280153881641166,0.856682484419448,0.24449793,1.3501881,-0.26369634,1.4526625,-0.18421054
Cropping_1,36,0.9151483124964662,0.827197417599786,0.27297306,1.2316531,-0.8778576,1.3672986,-0.32604143
Cropping_1,37,0.9641212734452201,0.9905217222221746,0.033673808,1.8325655,0.83614177,1.29299,0.09685082
Cropping_1,38,0.9355551432604177,0.7770343170791342,0.6761357,2.4834466,0.49233595,1.4737792,-0.5688553
Cropping_1,39,0.9398456027458444,0.919381397580524,0.34292316,1.4849262,-0.19753869,1.6175848,-0.28158358
Cropping_1,40,0.9546318439963875,0.9128661189155771,0.2624524,1.0388715,-0.6761028,1.3408909,-0.28792906
Cropping_1,41,1.0,0.9955143101921299,0.0021502976,1.2824403,-0.42850316,1.2756519,-0.30303353
Cropping_1,42,0.9835219175988695,0.9963080858194391,0.017118592,4.545988,0.78929913,2.728242,0.346385
Cropping_1,43,0.9654179412623352,0.9813492751599542,0.050269432,1.2778158,-0.1402206,1.093549,-0.2801995
Cropping_1,44,0.9799179144027897,0.9979676642054165,0.015240509,2.5783062,0.57740724,2.4693608,0.8564313
Cropping_1,45,0.9696695107912356,0.9864771816389747,0.024519827,1.3203777,0.008177321,1.5165074,-0.35150006
Cropping_1,46,0.937473663929759,0.9842943597860083,0.08732204,1.064358,-0.39289543,1.0977882,-0.3043347
Cropping_1,47,0.969762213610931,0.8922453475110487,0.20728588,0.6936795,-0.33116218,0.47160506,-1.3309555
Cropping_1,48,0.9496902362082932,0.892644007637717,0.22312036,1.3718692,-0.45945764,1.3415666,-0.19063085
Cropping_1,49,0.920536005173739,0.8017373788858861,0.6811533,0.75497043,-0.943759,0.89558333,-0.44959882
Cropping_1,50,0.9956709932817791,0.9959421158189675,0.008211816,2.4263604,0.067457944,2.1841972,0.5779098
Cropping_1,51,0.9302216142888372,0.9653802178932778,0.18335228,1.5694287,-0.20748861,1.0665451,-0.26874802
Cropping_1,52,0.9577513541735567,0.994725228509393,0.004619429,2.7351618,0.87640584,1.9146726,0.5867645
Cropping_1,53,0.9342227479017574,0.9538360223443663,0.19656721,1.2919292,-0.9753425,1.166363,-0.2850938
Cropping_1,54,0.9477893221890447,0.9910024131099031,0.063324824,2.1516643,0.10996611,1.617923,-0.19215195
Cropping_1,55,0.9464548965044557,0.8908679244599118,0.4476817,1.8069149,-0.00042635042,1.1472344,-0.7658635
Cropping_1,56,1.0,0.9963766493793391,0.002067435,1.2728046,-0.3695538,1.3847324,-0.28414166
Cropping_1,57,0.9315128956037397,0.940164565560421,0.24754529,1.4421101,-0.34778568,1.2608577,-0.4322283
Cropping_1,58,0.9398174292766117,0.3971496641816342,0.98942083,0.6259268,-0.066124335,0.607672,-0.3403472
Cropping_1,59,0.952283824414378,0.9478647564933769,0.2480407,1.4700007,0.07528582,1.3660394,0.0053766156
Cropping_1,60,0.9807813827326924,0.9969547175949822,0.034749184,2.1933517,0.32375777,1.9873377,0.51652384
Cropping_1,61,0.9066734816833035,0.8886251703300551,0.27699623,2.687024,-0.32017496,1.8643179,-0.42361325
Cropping_1,62,0.9050247929455854,0.9751581127494329,0.18058226,3.9729095,0.45989716,1.8083807,-0.48944175
Cropping_1,63,0.9083699983455148,0.9532530172643864,0.24065547,5.286795,1.0304681,1.815708,-0.5319342
Cropping_1,64,0.9046800398473156,0.9266224777736282,0.31495857,3.925084,0.31753764,2.1137607,-0.5739133
Cropping_1,65,0.9100015325552017,0.9637430920957815,0.09919931,1.8833612,-0.1576593,1.05374,-0.7488617
Cropping_1,66,0.8988468969394771,0.7683411100611709,0.4655584,1.6117663,-0.07837024,0.85699147,-1.4965256
Cropping_1,67,0.9138255693188103,0.8929640401422692,0.3387424,2.9344783,0.67579126,2.7914777,0.20640846
Cropping_1,68,0.9120635715207831,0.8615471786225227,0.32100555,3.2582395,-0.31814262,2.2371123,-0.6156496
Cropping_1,69,0.9107418897732686,0.9622092669661337,0.17313613,3.2149048,0.050237644,2.2921875,0.24754867
Cropping_1,70,0.9105627000725479,0.9631233235430712,0.25853813,4.777994,0.28404212,2.536411,-0.1947137
Cropping_1,71,0.940221508595605,0.9413784727010436,0.10240405,1.241492,-0.30233788,1.1124835,-0.5693572
Cropping_1,72,1.0,0.996635883924425,0.002655552,1.6875954,0.23246597,2.1340375,0.34487495
Cropping_1,73,0.913726120576376,0.9182374994792727,0.18842548,1.8738122,-0.6134722,1.6427859,-0.5214607
Cropping_1,74,1.0,0.9985396540207909,0.001378664,1.8272815,-0.12832098,1.4576529,-0.34734887
Cropping_1,75,1.0,0.9955207594980497,0.00151766,1.3093039,-0.6273242,0.9949927,-0.82958496
Cropping_1,76,1.0,0.9960987647960202,0.0025899922,1.5916693,-0.38972363,1.3709651,-0.025685387
Cropping_1,77,0.9830772857505307,0.997535366883618,0.002722423,1.7877102,0.5684366,1.3952122,0.442921
Cropping_1,78,0.9663028641924666,0.9991826636291584,0.0038934087,2.3054247,0.65285444,1.3299143,-0.03600232
Cropping_1,79,0.9777460500366835,0.9905864328921252,0.010218378,1.5037888,0.11626229,0.7949121,-0.5709602
Cropping_1,80,1.0,0.9969205036725423,0.0018066166,1.6591455,-0.27619573,1.1490974,-0.40326092
Cropping_1,81,0.9448431267036769,0.925229952725699,0.18069875,1.2766055,-0.7209854,1.6357973,-0.14160787
Cropping_1,82,0.9776201743854965,0.9965204033603808,0.027763069,1.1142899,-0.51021636,1.0646673,-0.3142001
Cropping_1,83,0.9442155292257862,0.9198129675619875,0.16148931,1.5754329,-0.44015273,1.9406767,-0.17089763
Cropping_1,84,0.9477003987555069,0.9546151072564947,0.21669179,1.8142561,0.11105892,1.4200684,-0.37096313
Cropping_1,85,0.9500337260839578,0.8709861694753226,0.26296628,1.5323969,-0.9781677,1.3466374,-0.4806245
Cropping_1,86,0.9228619271891431,0.9961568977601111,0.059129976,3.5796719,0.05288372,2.5129492,-0.27268302
Cropping_1,87,0.9111398828877041,0.9353288521748413,0.25449023,3.2320814,-0.34160495,2.3084989,-0.20987563
Cropping_1,88,0.973915870314519,0.9867665450433193,0.047281496,1.4819338,0.2072715,1.6943918,-0.009266552
Cropping_1,89,0.9486995821306046,0.8721649501804948,0.22958222,1.1162105,-0.16016805,0.9834632,-0.22881484
Cropping_1,90,0.9247361057587762,0.9403002927514146,0.17102754,2.2413757,-0.42080006,1.9391891,0.021134673
Cropping_1,91,0.9778850214158125,0.997067301854085,0.006422079,2.5952306,0.57921547,2.1330242,0.53380567
Cropping_1,92,0.9535631935411287,0.9972939733117447,0.03634223,4.4123282,1.3537627,2.3222702,0.52322453
Cropping_1,93,0.9771864614902755,0.9966500014866639,0.02768476,3.064766,0.8069453,2.1008027,0.4774051
Cropping_1,94,0.9394303409139217,0.9908152003058767,0.124295406,2.792128,0.85980576,1.7372856,0.38263163
Cropping_1,95,1.0,0.9962392799591918,0.0032953094,2.5792732,0.608594,2.8750284,0.70520437
Cropping_1,96,0.9175292980171476,0.9251452643130501,0.24819258,2.3965876,0.08306826,2.455679,0.11598914
Cropping_1,97,1.0,0.9987816800296195,0.0012796847,2.4618707,0.5523382,2.0970445,0.41218054
Cropping_1,98,0.9000915416279681,0.9816298029833034,0.04181109,5.763692,1.8617939,2.2516022,0.36977807
Cropping_1,99,0.9690928190854717,0.9946214029666479,0.011210757,4.481816,0.33557007,2.8444426,0.33344758
Cropping_1,100,0.9732835893596227,0.9900407570699787,0.10294244,2.5293906,0.29672223,1.757494,0.028760426
Cropping_2,1,0.9207700207375504,0.9992319506262451,0.002650858,4.0026484,0.376817,3.0591218,0.049911223
Cropping_2,2,0.9264357619810862,0.9875869197259607,0.01994415,2.0370734,0.4878083,1.6339097,-0.10366858
Cropping_2,3,0.9769059875483137,0.9985688293473897,0.02847287,3.8801582,0.16621608,3.805297,0.59450436
Cropping_2,4,0.9473373815983739,0.9989536002107732,0.0060776286,4.1252074,0.8638166,3.4370975,0.91313636
Cropping_2,5,0.8868851732061319,0.9651544367336002,0.29296654,2.0556731,-0.073588505,1.545473,-0.017759187
Cropping_2,6,0.9770475732832086,0.8983552690795579,0.68237156,4.809944,0.95480746,2.7220173,0.2835339
Cropping_2,7,0.9676704153960106,0.5374406495353524,1.020883,1.8002288,0.3245652,2.235557,0.19891493
Cropping_2,8,0.9023322036970226,0.9960168972440105,0.0054730205,4.974311,1.0055858,2.9610069,0.6072114
Cropping_2,9,0.934590058934896,0.9717171683712262,0.029804772,3.6036658,1.1472638,1.6252027,0.40642765
Cropping_2,10,0.9074193551519896,0.981960950691803,0.03732219,1.9628421,0.21121626,1.702083,0.19289921
Cropping_2,11,0.9103677326358935,0.9971198024109955,0.010055028,1.6653601,0.44461665,1.3008342,-0.08147507
Cropping_2,12,0.9223345613947588,0.9985751784262467,0.0129474765,2.7172697,1.4539742,1.1958038,-0.22210775
Cropping_2,13,0.8552180520075466,0.9966455474628833,0.004478834,2.3889,0.3779284,1.5598146,-0.21231185
Cropping_2,14,0.9406440124379977,0.8202917017154144,0.17867513,3.2309778,1.1316534,1.2764218,-0.0018377735
Cropping_2,15,0.9019827473720553,0.7462879761165431,0.7647327,2.0887368,0.51702464,2.3260953,0.09317017
Cropping_2,16,0.907367510577127,0.6917935537659794,0.52036786,0.7907352,-0.99813366,0.9050608,-0.68409556
Cropping_2,17,0.9160642694851987,0.9976689279186336,0.009512777,1.7854953,-0.124306895,0.81158245,-0.304862
Cropping_2,18,0.93482209444073,0.9917322716420708,0.0660721,3.905451,0.15558027,1.3288652,-0.68665063
Cropping_2,19,0.942600671193106,0.985902604772408,0.15805827,5.1759677,0.65609336,3.317151,0.24360411
Cropping_2,20,0.9197435546633538,0.9935374451366603,0.043984488,1.3960994,0.07508945,1.8090298,0.37995163
Cropping_2,21,0.9437330561456024,0.9954728940773651,0.054966304,5.361963,1.2751038,2.2880726,-0.15656841
Cropping_2,22,0.9423561984688696,0.9861964254523707,0.037754618,3.2985606,0.333848,1.7273239,0.46515173
Cropping_2,23,0.961605497565787,0.9745417926863803,0.06886222,3.196162,1.19457,1.901747,0.7368525
Cropping_2,24,0.9065646639500947,0.9863368269481969,0.012522712,3.368913,0.7877806,1.4218606,-0.09938794
Cropping_2,25,0.8963874778734885,0.9398556415911116,0.3655054,4.2134767,0.1024932,2.523042,0.090142675
Cropping_2,26,0.8961515712769023,0.959714772713725,0.11368669,1.9438225,-0.22578402,1.7121949,-0.20411971
Cropping_2,27,0.9757177586698482,0.8947867301665445,0.3951677,3.5952628,0.8617386,2.7702684,0.6084694
Cropping_2,28,0.9117925101891536,0.9624136105033742,0.18552029,2.2796924,0.68148667,2.1193552,1.3686832
Cropping_2,29,0.9215782744154156,0.4341687926074056,0.80239934,0.90789276,-0.07297165,1.2725813,-0.10681096
Cropping_2,30,0.9588270223888907,0.9952520583537591,0.014293792,1.9263022,-0.1239056,2.1089773,0.23186338
Cropping_2,31,0.9352973384936462,0.8741381600371001,0.49213845,2.6056914,-0.2076544,1.9085702,0.07741558
Cropping_2,32,0.9352578108432735,0.9881247282297386,0.024387171,3.1166294,0.22213593,1.9034293,-0.24582128
Cropping_2,33,0.9664804200383744,0.9944614682762195,0.0070999684,2.595626,0.24308988,2.050339,0.0029163193
Cropping_2,34,0.9559376717266427,0.926727486367771,0.15312576,1.8069247,-0.3694626,1.4387197,-0.21513401
Cropping_2,35,0.8961501973192708,0.7321827257016791,0.5151803,1.3501881,-0.26369634,1.5819265,0.04268207
Cropping_2,36,0.8734039759177993,0.8503135249488851,0.28971258,1.2316531,-0.8778576,1.316235,-0.32789162
Cropping_2,37,0.9513319685977663,0.9572660815182646,0.04942158,1.8325655,0.83614177,0.97105205,-0.25067353
Cropping_2,38,0.9851611406179286,0.9798760404997636,0.08136932,2.4834466,0.49233595,1.776745,-0.26363507
Cropping_2,39,0.974597603444939,0.9363478923852169,0.13820976,1.4849262,-0.19753869,1.5465716,-0.053883478
Cropping_2,40,0.9500046261263125,0.5134272074311753,0.8807949,1.0388715,-0.6761028,1.6938906,-0.008360298
Cropping_2,41,0.9084717084278869,0.9877157727473264,0.038720176,1.2824403,-0.42850316,1.3382002,-0.57087946
Cropping_2,42,0.96974414042874,0.9894271369952762,0.10143845,4.545988,0.78929913,2.1871426,-0.044512197
Cropping_2,43,0.9646274840632448,0.9601548376971725,0.08352594,1.2778158,-0.1402206,0.8999196,-0.20363252
Cropping_2,44,0.9652745427258527,0.986600803544728,0.052701887,2.5783062,0.57740724,2.6003768,0.659618
Cropping_2,45,0.9515508867176456,0.9792321378580138,0.07096454,1.3203777,0.008177321,1.3980411,-0.5487236
Cropping_2,46,0.9277323500186112,0.9880993853420688,0.0649149,1.064358,-0.39289543,1.4182907,0.0861838
Cropping_2,47,0.9612918902571611,0.9052477842405987,0.4658328,0.6936795,-0.33116218,0.6279073,-0.88234895
Cropping_2,48,0.9563658154531884,0.7999290824319013,0.43408108,1.3718692,-0.45945764,1.4904007,-0.24004036
Cropping_2,49,0.9316162771553033,0.9512989775192533,0.21461475,0.75497043,-0.943759,0.68064916,-0.1533862
Cropping_2,50,0.9973774653542514,0.9914232041023521,0.007070093,2.4263604,0.067457944,1.9920264,-0.028726522
Cropping_2,51,0.9367700400821487,0.9893067962598429,0.015095616,1.5694287,-0.20748861,1.2481292,-0.22309707
Cropping_2,52,0.909717043729891,0.9944756967377614,0.009303834,2.7351618,0.87640584,2.064102,0.24180032
Cropping_2,53,0.9247717858727875,0.9682660176081609,0.1489973,1.2919292,-0.9753425,0.9048251,-0.29460853
Cropping_2,54,0.9477231863490919,0.9886220481005799,0.10161938,2.1516643,0.10996611,2.0788753,-0.06636713
Cropping_2,55,0.971847348801171,0.9651137851366414,0.05953727,1.8069149,-0.00042635042,1.6083096,-0.17023943
Cropping_2,56,0.9161024861690926,0.9755234246848068,0.069183566,1.2728046,-0.3695538,1.2430528,-0.45229992
Cropping_2,57,0.9539228665860243,0.9505409009694074,0.13646445,1.4421101,-0.34778568,1.4811933,-0.42977884
Cropping_2,58,0.9631253945259669,0.9170230574790398,0.40288857,0.6259268,-0.066124335,1.4792782,0.7115078
Cropping_2,59,0.9726769997316708,0.9971569731430238,0.004100836,1.4700007,0.07528582,1.2706379,0.46260843
Cropping_2,60,0.9706370383254898,0.9767169749059782,0.044955812,2.1933517,0.32375777,2.6454356,0.9796299
Cropping_2,61,0.9248061750099318,0.97700608245624,0.10201108,2.687024,-0.32017496,1.8821766,-0.25920603
Cropping_2,62,0.922150527793891,0.9105814837435824,0.16656846,3.9729095,0.45989716,2.4775002,0.010072667
Cropping_2,63,0.9799044956559427,0.9946672736323728,0.076785505,5.286795,1.0304681,3.3130481,0.5545458
Cropping_2,64,0.9240610890353563,0.9963500456090605,0.027513895,3.925084,0.31753764,2.0508132,-0.2865684
Cropping_2,65,0.8828801655867995,0.964368289595762,0.12250679,1.8833612,-0.1576593,1.4569631,-0.47042087
Cropping_2,66,0.923121223678848,0.7407388851280268,0.5899468,1.6117663,-0.07837024,0.9936582,-1.1832925
Cropping_2,67,0.9351238195851544,0.9861968951170281,0.09481503,2.9344783,0.67579126,2.4516337,0.23068693
Cropping_2,68,0.9332517417508694,0.9525011528018111,0.20507067,3.2582395,-0.31814262,2.5018344,-0.37008694
Cropping_2,69,0.92068261888006,0.9943047523249183,0.04149333,3.2149048,0.050237644,2.3852775,0.23881139
Cropping_2,70,0.9304463326084207,0.9939164607623588,0.057385523,4.777994,0.28404212,3.4364047,0.30303887
Cropping_2,71,0.881179033265422,0.756652818667769,0.37292942,1.241492,-0.30233788,1.1085919,-0.6764983
Cropping_2,72,0.8638169389898196,0.9907659640162615,0.029735249,1.6875954,0.23246597,2.077099,0.70038617
Cropping_2,73,0.9129578575290361,0.9333933070745969,0.15914682,1.8738122,-0.6134722,1.69446,-0.2740185
Cropping_2,74,0.8804844303960163,0.8889935462575003,0.20087719,1.8272815,-0.12832098,1.3416202,-0.16915059
Cropping_2,75,0.8978177011040156,0.7596365622096964,0.28518572,1.3093039,-0.6273242,1.0555729,-0.82516724
Cropping_2,76,0.9592039271145295,0.9880201023668681,0.01612829,1.5916693,-0.38972363,1.2262135,-0.02397156
Cropping_2,77,0.9087213116913276,0.995138463996775,0.020890005,1.7877102,0.5684366,1.2379445,0.13021006
Cropping_2,78,0.861509218597153,0.3490532683292873,2.2271945,2.3054247,0.65285444,1.5247301,0.6085931
Cropping_2,79,0.8690497446635819,0.9255672010352008,0.16491516,1.5037888,0.11626229,1.1262674,-0.48715016
Cropping_2,80,0.95220834031523,0.7283013058460162,0.43529066,1.6591455,-0.27619573,1.6696365,-0.4853752
Cropping_2,81,0.9433423790749388,0.8939704476699395,0.2610759,1.2766055,-0.7209854,1.6598349,-0.04185575
Cropping_2,82,0.9566828493970593,0.8427184525951424,0.41332713,1.1142899,-0.51021636,1.4748333,0.29919434
Cropping_2,83,0.943959134411304,0.9160956606286722,0.22926223,1.5754329,-0.44015273,1.6712086,-0.021653771
Cropping_2,84,0.9628800701268029,0.9539562786086906,0.10981347,1.8142561,0.11105892,1.2210671,-0.4079159
Cropping_2,85,0.959911883450116,0.9104732070631916,0.16640663,1.5323969,-0.9781677,1.3486986,-0.42460886
