transformation,image_number,ssim,cc,kl,reference_nss,reference_ig,transformed_nss,transformed_ig
ContrastChange_2,16,0.2775297610245295,0.5649722339290804,0.6529838,1.108061,-0.6005963,1.4465728,-0.90876955
ContrastChange_2,17,0.20153118202635656,0.261601961424164,0.91707563,2.736474,0.6196296,1.0363401,-0.28442502
ContrastChange_2,18,0.2396472934668473,0.45320494788197524,0.81627274,3.7007587,0.10149319,1.265105,-0.82433194
ContrastChange_2,19,0.5901848990362777,0.8398483824634059,0.37067997,4.2967715,0.37725076,2.4950454,-0.96432835
ContrastChange_2,20,0.2173645197892168,0.8415131176546771,0.22105753,1.2547113,-0.12352672,1.4335345,-0.53127456
ContrastChange_2,21,0.297022074115115,0.7581150577103601,0.64102566,5.0817847,1.0837563,2.5719447,-0.7728134
ContrastChange_2,22,0.2319293413214026,0.4390904600905415,0.62684673,3.0587187,0.46469757,1.1764112,-0.73312175
ContrastChange_2,23,0.488645386207216,0.27806343632062425,1.0664873,3.0580564,1.2671969,1.2578378,-0.03457367
ContrastChange_2,24,0.22171534921226463,0.7609795312742034,0.25204945,2.150295,0.2148015,1.4161186,-0.63677126
ContrastChange_2,25,0.3000765387691502,0.5662995924790362,0.51675224,3.805927,0.26284593,1.1538999,-1.1856846
ContrastChange_2,26,0.3144080710692285,0.9068088054813962,0.1812815,1.521057,-0.400896,2.3542757,-0.49301168
ContrastChange_2,27,0.7467762672227415,0.5399244865557833,0.94225657,3.3845067,0.6675654,1.2508997,-1.3135425
ContrastChange_2,28,0.31619302937088917,0.847603024098245,0.25549012,1.3019055,-0.014553692,1.9610261,-0.121852435
ContrastChange_2,29,0.34108986106936884,0.29008440444590705,1.044093,1.5684596,0.4222848,1.0730411,-0.7740007
ContrastChange_2,30,0.37081162244629073,0.8648712525878195,0.18206102,2.7790203,0.29745612,2.2112396,-0.30822223
ContrastChange_2,31,0.4794578766593916,0.6934551208956597,0.8546973,2.207238,-0.25884664,1.8035656,-0.8505422
ContrastChange_2,32,0.46813971833167156,0.6066751636219829,0.7273705,3.0333476,0.18186636,1.1194761,-1.335418
ContrastChange_2,33,0.32037825274332316,0.8479624081644773,0.17560151,1.8842145,-0.81437415,2.4681745,-0.48587912
ContrastChange_2,34,0.517232975012874,0.5794438718833984,0.6279272,1.2205364,-0.85741115,1.608444,-1.1048903
ContrastChange_2,35,0.29166309251401756,0.6034698429529051,0.5550957,1.1231974,-0.32307655,1.9731771,-0.6129701
ContrastChange_2,36,0.2631239586158209,0.7560936877526767,0.5192975,1.3278446,-0.79396564,2.4690619,-0.520631
ContrastChange_2,37,0.43635221000681174,0.6803490751786251,0.3436165,1.0490589,0.4046887,2.070528,-0.78889155
ContrastChange_2,38,0.6074990315510296,0.7595202008029243,0.41058666,1.9947346,0.2895739,2.7234461,0.30220008
ContrastChange_2,39,0.49078265969900164,0.7111251296203082,0.35309845,1.8483152,0.013370438,2.3915467,-0.3579105
ContrastChange_2,40,0.4816310276586848,0.5821281006927336,0.76170754,1.2861571,-0.5230975,2.8009493,-0.61649674
ContrastChange_2,41,0.321653289503183,0.7559076976595797,0.34203523,1.4629159,-0.37620324,1.8367255,-0.1681262
ContrastChange_2,42,0.49856577731478163,0.838944799879281,0.27215642,3.2537658,0.32767105,2.8690798,-0.13377814
ContrastChange_2,43,0.31636601436875406,0.5654060519014005,0.38979262,0.66605604,-0.72528666,2.0716145,-0.25381643
ContrastChange_2,44,0.45623964119121146,0.7395204120705959,0.57626617,2.815398,0.55162686,2.4165533,-0.5456932
ContrastChange_2,45,0.34075256421624855,0.5615900099490226,0.39997816,0.98389685,-0.41013524,1.8760111,-0.021501822
ContrastChange_2,46,0.32916209716282546,0.39544687136169027,0.6462431,0.88162607,-0.6433479,2.1759975,-0.028664533
ContrastChange_2,47,0.5167924828978312,0.30454828150824587,1.2143489,1.3484062,0.5311824,2.1330194,0.40133047
ContrastChange_2,48,0.36652576523161673,0.6657402407668314,0.4534231,1.581593,-0.09303847,2.5463407,0.3100364
ContrastChange_2,49,0.3397728303419538,0.16222891928485894,1.1276727,0.8310208,-0.9777074,1.2248591,-0.6605337
ContrastChange_2,50,0.6470673606751361,0.8014119066676787,0.46754503,2.3547423,0.02030704,2.3423982,-0.1268516
ContrastChange_2,51,0.31483626788898933,0.7668587555595304,0.21895325,1.6180083,-0.3304528,2.473812,-0.25730443
ContrastChange_2,52,0.4081442524065309,0.6818160432984862,0.42906213,2.3768456,0.6461551,2.1854217,0.045447126
ContrastChange_2,53,0.31655662792132216,0.7275133923348935,0.37768796,2.1573827,-0.31873474,3.6502504,-0.14645204
ContrastChange_2,54,0.39908247420019954,0.5381632004278868,0.46669543,2.1754515,0.064189024,1.6572778,0.124500714
ContrastChange_2,55,0.6757351880743085,0.6051745245346581,0.74574995,1.8374833,-0.030267686,1.8309822,-0.35876364
ContrastChange_2,56,0.5082208117042494,0.8163663051944325,0.38407102,1.470292,-0.21770118,1.8332672,-0.37871036
ContrastChange_2,57,0.3619585625259118,0.8320873948733971,0.25300282,1.6391875,-0.095628604,1.8413485,0.14086707
ContrastChange_2,58,0.415675112797022,0.3485983039878739,0.80180043,0.9304494,0.09445211,1.3966515,0.42208537
ContrastChange_2,59,0.7392906453861414,0.5476533062122518,0.6775155,1.4688829,0.13347076,2.327872,-0.022295017
ContrastChange_2,60,0.6147950395524352,0.5406523886456613,0.649687,2.393419,0.5713004,2.1213071,0.04780157
ContrastChange_2,61,0.5940124340705092,0.8530615667268185,0.30975392,2.2772481,-0.5271291,2.4787304,-0.37423906
ContrastChange_2,62,0.5865858319108578,0.6865323567273758,0.5421456,2.9994867,-0.09137467,2.6212158,-0.72654355
ContrastChange_2,63,0.6205698022279829,0.8026193590138496,0.50371367,2.9835806,0.008522327,3.4283638,-0.4678046
ContrastChange_2,64,0.5783356573380635,0.8225305974346141,0.22664128,3.3040366,0.0049135895,2.6671352,-0.3242935
ContrastChange_2,65,0.31096925865160235,0.32657252464602543,0.87563777,2.3166413,0.22754884,2.073571,-0.3229201
ContrastChange_2,66,0.5807759998795603,0.5513852271132547,1.0077888,1.4320213,-0.24810725,2.3529816,-0.80909586
ContrastChange_2,67,0.5863650929619547,0.8851064958837852,0.24637428,2.685584,0.41389418,2.8358107,-0.45008966
ContrastChange_2,68,0.5992943248291316,0.8199275635529121,0.35179615,2.5675583,-0.75037026,2.9381015,-0.81643164
ContrastChange_2,69,0.589115274232708,0.7512927488157479,0.40375513,2.855659,-0.025029259,2.4232817,-0.58578026
ContrastChange_2,70,0.5906385706698513,0.8454642309640208,0.42826182,2.7904813,-0.5056549,3.1199524,-0.5965771
ContrastChange_2,71,0.2867860813124894,0.6137312491793366,0.72376156,1.291665,-0.1493987,2.3599544,-0.53889245
ContrastChange_2,72,0.27348824468904154,0.7563095111267463,0.44588396,1.9993551,0.11351558,1.9454246,-0.726043
ContrastChange_2,73,0.46404185191126107,0.7635519958983373,0.33196643,1.7929294,-0.51975673,2.069371,-0.7826476
ContrastChange_2,74,0.2823975290181467,0.5237515751178176,0.56923276,1.1909152,-0.7192886,1.8367356,-0.50245434
ContrastChange_2,75,0.3097763330851036,0.6245501870460314,0.6102242,1.1218596,-0.5698979,2.2857728,-0.5107214
ContrastChange_2,76,0.29839437258316354,0.8502044429376157,0.17945606,1.9524926,-0.37295806,2.3530931,-0.62813306
ContrastChange_2,77,0.22663648021574678,0.7089293955611123,0.38639766,1.7611752,0.51705986,2.0607107,0.18306398
ContrastChange_2,78,0.1845647859254804,0.3361912792806395,1.1439998,2.0915759,0.7099291,0.2582826,-2.042729
ContrastChange_2,79,0.21199854890346378,0.7952742993666774,0.33014476,1.4281448,-0.04871542,1.7843165,-0.35019428
ContrastChange_2,80,0.3899561609695301,0.666232265136369,0.43884623,1.5950618,-0.2752082,2.2972677,-0.44803306
ContrastChange_2,81,0.32442660723016337,0.7289530581650153,0.30256313,1.194334,-0.72212875,2.0368154,-0.60449004
ContrastChange_2,82,0.3641304852648138,0.26014969942355376,1.1728387,1.0257951,-0.4333897,1.4266775,-0.7113586
ContrastChange_2,83,0.33462142530873246,0.6725695934807359,0.4475678,1.259698,-0.5824463,1.4746882,-0.43956658
ContrastChange_2,84,0.36305745101806935,0.43783972252983583,0.55243146,1.718665,-0.09820386,1.8377575,-0.17202973
ContrastChange_2,85,0.5292114607081665,0.7571935506119214,0.39156058,2.2081916,-0.5322614,2.1660888,-0.77812266
ContrastChange_2,86,0.28895815808768766,0.7888217462920913,0.22024383,3.4886801,-0.084081426,2.8678186,-0.7840813
ContrastChange_2,87,0.3553030190457804,0.8028822327840436,0.35443687,2.3173811,-0.5752925,2.7620013,-0.61082035
ContrastChange_2,88,0.37732975421779996,0.481170575013088,0.68312716,1.9240277,0.31130436,1.696527,-0.84141535
ContrastChange_2,89,0.44989937746400316,0.520441340639337,0.6636055,1.1050049,-0.1791212,1.3034807,-0.56806165
ContrastChange_2,90,0.3436476519032768,0.7461409818253132,0.25365916,1.2886435,-0.83332604,1.4650638,-0.6826079
ContrastChange_2,91,0.36455093843195274,0.8416471888729629,0.2047399,2.015879,-0.0932166,1.9462622,-0.32468405
ContrastChange_2,92,0.31262304387291157,0.2660844750917941,1.1227009,3.114912,0.88052416,1.0276508,-0.97012
ContrastChange_2,93,0.8667508782852766,0.9772697637692668,0.014692616,2.4734893,0.53814673,2.4859252,0.5168183
ContrastChange_2,94,0.32516859261604386,0.26127916616082447,0.9075434,2.6505594,0.86760104,1.288403,0.031154513
ContrastChange_2,95,0.46121586228078754,0.8433713355820123,0.24740478,2.635159,0.53344977,2.3399858,-0.23866616
ContrastChange_2,96,0.6033489344581408,0.7945989593584332,0.41876125,2.084297,-0.07317256,2.5364606,-0.3676833
ContrastChange_2,97,0.3840319849051581,0.15834129000573446,1.4007112,2.0236783,0.37796885,1.1488609,-0.65265447
ContrastChange_2,98,0.23391306343334992,0.5700711941563708,0.57991284,4.1099896,1.3384814,1.4309354,-0.14243004
ContrastChange_2,99,0.4646473958371789,0.6586726142989365,0.45374432,3.9387798,0.39003158,2.2520528,-0.77095413
ContrastChange_2,100,0.32576422975669544,0.8480652419295694,0.19653767,2.180999,-0.16158463,2.0159216,-0.41923648
Cropping_1,1,0.923579435333394,0.9952467129638526,0.020472031,3.5088542,0.3722019,2.9937072,0.46403724
Cropping_1,2,0.9322000908730618,0.9836194468206264,0.040411584,1.8124291,0.010935291,1.5928428,-0.017520571
Cropping_1,3,0.9860508693853518,0.9932107846220294,0.05216389,2.936771,-0.04200578,2.580752,0.14621682
Cropping_1,4,0.9397130627681446,0.9632869414137682,0.08327479,2.4554195,0.1489739,2.161487,0.076371126
Cropping_1,5,0.9202726384763859,0.9934674490562257,0.05123948,1.2642905,-0.6202049,1.3109752,-0.46795878
Cropping_1,6,0.9440005673038759,0.9962277663370273,0.04419625,4.563083,0.9936191,3.1845443,0.74917865
Cropping_1,7,0.9380908765300054,0.8059995326124311,0.44422835,2.1356633,0.41628966,2.5607913,0.96876276
Cropping_1,8,0.919458615011178,0.9996783313462594,0.010291522,4.1458554,0.8263603,3.3187764,0.65492505
Cropping_1,9,0.9505264113613704,0.9928453159914934,0.02855679,2.779772,0.9915992,2.0238295,0.48829517
Cropping_1,10,0.9455276179190458,0.9282133287936636,0.1477722,1.6118802,-0.100395545,1.6358459,0.13854705
Cropping_1,11,0.9276007332611522,0.8998167051418721,0.17217052,1.5579278,0.31283173,1.19954,-0.4591729
Cropping_1,12,0.9758268777542094,0.999259400233279,0.004764946,2.0434906,1.0415205,1.4861176,0.34444186
Cropping_1,13,0.9348245530556567,0.9886948747804912,0.016443625,2.1729708,0.22032088,1.6370633,-0.17064561
Cropping_1,14,0.9320070187044651,0.9144411582687054,0.23628433,1.6497128,0.10135792,1.897454,0.16431491
Cropping_1,15,0.9435270293975856,0.9994922027543082,0.000693197,1.77245,0.39950767,1.4752246,-0.5414651
Cropping_1,16,0.92502746441526,0.9148052805687653,0.15052888,1.108061,-0.6005963,0.92310953,-0.30336794
Cropping_1,17,0.9416206307239986,0.9600358063626866,0.13082871,2.736474,0.6196296,1.9493366,0.21710491
Cropping_1,18,0.9421474411176648,0.9767935507618488,0.091915525,3.7007587,0.10149319,1.9938055,-0.18126453
Cropping_1,19,1.0,1.0,0.0,4.2967715,0.37725076,3.7119849,0.48045313
Cropping_1,20,0.947662796649281,0.9796758770400676,0.050503895,1.2547113,-0.12352672,1.3402404,-0.23283014
Cropping_1,21,0.9478839100065661,0.9998026788917611,0.0029558877,5.0817847,1.0837563,3.4637144,0.49258903
Cropping_1,22,0.9465167359762298,0.9919596026047497,0.042886395,3.0587187,0.46469757,1.7770287,-0.26500317
Cropping_1,23,0.9680478465052794,0.9989342936598979,0.0020875642,3.0580564,1.2671969,2.4009929,1.1054102
Cropping_1,24,0.950697718397257,0.9782006495852903,0.051280506,2.150295,0.2148015,1.4065111,0.10623837
Cropping_1,25,0.9279969987629418,0.9834593783118525,0.16778219,3.805927,0.26284593,2.4553568,0.15259369
Cropping_1,26,0.926092662849546,0.9266286214222317,0.079694584,1.521057,-0.400896,0.79826516,-1.1889517
Cropping_1,27,1.0,1.0,0.0,3.3845067,0.6675654,2.760171,0.71066093
Cropping_1,28,0.9320577549358665,0.9291868549456693,0.27747548,1.3019055,-0.014553692,1.625342,-0.5620967
Cropping_1,29,0.9365083081630408,0.9765362194298125,0.10452892,1.5684596,0.4222848,0.9697095,-0.11805573
Cropping_1,30,0.9302966759424832,0.969627497137157,0.11763473,2.7790203,0.29745612,2.3940158,0.19554758
Cropping_1,31,0.9997496752699888,0.9999996522523493,1.8739579e-06,2.207238,-0.25884664,1.6423624,0.10113103
Cropping_1,32,0.9532248074453316,0.9990971546595276,0.007820345,3.0333476,0.18186636,2.7270072,-0.04613922
Cropping_1,33,0.9540781541139678,0.9138095006664161,0.212952,1.8842145,-0.81437415,1.8779327,-0.3737578
Cropping_1,34,0.9513135131833824,0.9247717372346289,0.16360343,1.2205364,-0.85741115,1.2249395,-0.31039253
Cropping_1,35,0.9280153881641166,0.7664273449919831,0.2636547,1.1231974,-0.32307655,1.2318275,-0.25038475
Cropping_1,36,0.9151483124964662,0.9236732566321981,0.14956363,1.3278446,-0.79396564,1.0619664,-0.38003954
Cropping_1,37,0.9641212734452201,0.9877143691714654,0.024421364,1.0490589,0.4046887,0.9313048,-0.19357693
Cropping_1,38,0.9355551432604177,0.8247324063214738,0.41553855,1.9947346,0.2895739,1.6028966,-0.891652
Cropping_1,39,0.9398456027458444,0.8781474338118838,0.19589539,1.8483152,0.013370438,1.7466689,-0.1891157
Cropping_1,40,0.9546318439963875,0.8758307479750738,0.21541625,1.2861571,-0.5230975,1.5325952,-0.16200832
Cropping_1,41,1.0,1.0,0.0,1.4629159,-0.37620324,1.7668608,0.13436742
Cropping_1,42,0.9835219175988695,0.9994256727932227,0.0038505453,3.2537658,0.32767105,2.2253242,0.1166474
Cropping_1,43,0.9654179412623352,0.9803634701999111,0.02397127,0.66605604,-0.72528666,0.5951648,-1.0022408
Cropping_1,44,0.9799179144027897,0.9989196516313673,0.0053407406,2.815398,0.55162686,2.4769511,0.66036385
Cropping_1,45,0.9696695107912356,0.987082524203625,0.02562008,0.98389685,-0.41013524,1.2300826,-0.5118668
Cropping_1,46,0.937473663929759,0.9422317347769972,0.2539158,0.88162607,-0.6433479,0.97610414,-0.3934022
Cropping_1,47,0.969762213610931,0.9705164953620514,0.085965805,1.3484062,0.5311824,0.5564047,-0.75694925
Cropping_1,48,0.9496902362082932,0.944054092846994,0.16643572,1.581593,-0.09303847,1.4188236,-0.611158
Cropping_1,49,0.920536005173739,0.7722797211156064,0.52217746,0.8310208,-0.9777074,0.8544641,-0.68482745
Cropping_1,50,0.9956709932817791,0.999822323763063,0.00036966745,2.3547423,0.02030704,1.9643561,0.4293705
Cropping_1,51,0.9302216142888372,0.9746211499287099,0.06409374,1.6180083,-0.3304528,0.9866187,-0.63070345
Cropping_1,52,0.9577513541735567,0.9954951126734941,0.0065308316,2.3768456,0.6461551,1.9451921,0.43862945
Cropping_1,53,0.9342227479017574,0.9973430329245319,0.028645976,2.1573827,-0.31873474,0.958576,-0.78587264
Cropping_1,54,0.9477893221890447,0.9906935777960347,0.032676563,2.1754515,0.064189024,1.6695203,-0.1055203
Cropping_1,55,0.9464548965044557,0.8378060214677561,0.40753868,1.8374833,-0.030267686,1.0829728,-0.60423446
Cropping_1,56,1.0,1.0,0.0,1.470292,-0.21770118,1.33307,-0.3386827
Cropping_1,57,0.9315128956037397,0.9482427527871673,0.10283957,1.6391875,-0.095628604,1.1839997,-0.46065357
Cropping_1,58,0.9398174292766117,0.6860689427146504,0.4012895,0.9304494,0.09445211,0.6614821,-0.2705202
Cropping_1,59,0.952283824414378,0.9378989237598996,0.12384389,1.4688829,0.13347076,1.1841707,-0.02368142
Cropping_1,60,0.9807813827326924,0.9994001804743029,0.0024593566,2.393419,0.5713004,2.1891468,0.76160157
Cropping_1,61,0.9066734816833035,0.8903736459459266,0.13727546,2.2772481,-0.5271291,1.7910044,-0.15462467
Cropping_1,62,0.9050247929455854,0.9100842340871058,0.2483697,2.9994867,-0.09137467,1.8406773,-0.5008967
Cropping_1,63,0.9083699983455148,0.8189291905288222,0.27960378,2.9835806,0.008522327,2.3251042,-0.22195645
Cropping_1,64,0.9046800398473156,0.9624959569189888,0.116748735,3.3040366,0.0049135895,1.9587929,-0.21350373
Cropping_1,65,0.9100015325552017,0.9896097811002054,0.04696866,2.3166413,0.22754884,1.4403099,-0.45326668
Cropping_1,66,0.8988468969394771,0.7428569156719351,0.29185173,1.4320213,-0.24810725,0.75138986,-1.408094
Cropping_1,67,0.9138255693188103,0.821244904061396,0.3402034,2.685584,0.41389418,2.5907242,0.15715781
Cropping_1,68,0.9120635715207831,0.947648562751095,0.085106894,2.5675583,-0.75037026,2.051695,-0.4166209
Cropping_1,69,0.9107418897732686,0.9590009484545862,0.16089112,2.855659,-0.025029259,1.9752121,0.038320012
Cropping_1,70,0.9105627000725479,0.8929579079433205,0.1948505,2.7904813,-0.5056549,2.019598,-0.011957539
Cropping_1,71,0.940221508595605,0.9756977911980846,0.056616046,1.291665,-0.1493987,1.1182894,-0.4702294
Cropping_1,72,1.0,0.9999999999999999,0.0,1.9993551,0.11351558,2.0682135,0.14564495
Cropping_1,73,0.913726120576376,0.9592441924480434,0.085583955,1.7929294,-0.51975673,1.7673187,-0.29348513
Cropping_1,74,1.0,0.9999999999999998,0.0,1.1909152,-0.7192886,1.2413895,-0.6016275
Cropping_1,75,1.0,1.0,0.0,1.1218596,-0.5698979,1.0976723,-0.6161015
Cropping_1,76,1.0,1.0,0.0,1.9524926,-0.37295806,1.4147363,-0.30763692
Cropping_1,77,0.9830772857505307,0.9991509113872459,0.0024069154,1.7611752,0.51705986,1.5589536,0.5642887
Cropping_1,78,0.9663028641924666,0.9881264826563356,0.02884386,2.0915759,0.7099291,1.5543958,0.24182978
Cropping_1,79,0.9777460500366835,0.9995236517390392,0.0014541786,1.4281448,-0.04871542,0.917503,-0.5251526
Cropping_1,80,1.0,0.9999999999999998,0.0,1.5950618,-0.2752082,1.330799,-0.2652855
Cropping_1,81,0.9448431267036769,0.9759312981285809,0.08788742,1.194334,-0.72212875,1.5751287,-0.1512552
Cropping_1,82,0.9776201743854965,0.994443817797003,0.039351583,1.0257951,-0.4333897,1.2129732,-0.1396877
Cropping_1,83,0.9442155292257862,0.9233545819762783,0.13591573,1.259698,-0.5824463,1.434549,-0.43778569
Cropping_1,84,0.9477003987555069,0.925631800727713,0.18983254,1.718665,-0.09820386,1.215053,-0.5321552
Cropping_1,85,0.9500337260839578,0.9406107842321344,0.14029281,2.2081916,-0.5322614,1.7943022,-0.1073761
Cropping_1,86,0.9228619271891431,0.9909968453618015,0.1079666,3.4886801,-0.084081426,2.6177127,-0.019580215
Cropping_1,87,0.9111398828877041,0.8869434910043182,0.19403826,2.3173811,-0.5752925,1.7903045,-0.6081819
Cropping_1,88,0.973915870314519,0.9831984313950074,0.043692805,1.9240277,0.31130436,1.7877582,-0.036230996
Cropping_1,89,0.9486995821306046,0.8823055544782905,0.14975402,1.1050049,-0.1791212,1.1281822,-0.13595718
Cropping_1,90,0.9247361057587762,0.8829262182593391,0.19126028,1.2886435,-0.83332604,1.3938184,-0.2886248
Cropping_1,91,0.9778850214158125,0.9922327840043561,0.012513979,2.015879,-0.0932166,1.9521387,0.25599846
Cropping_1,92,0.9535631935411287,0.9876675047189,0.1031181,3.114912,0.88052416,2.1918955,0.4566278
Cropping_1,93,0.9771864614902755,0.9927607097648181,0.03430757,2.4734893,0.53814673,2.3555334,0.7015834
Cropping_1,94,0.9394303409139217,0.9812692064089625,0.097162955,2.6505594,0.86760104,1.7204201,0.33024803
Cropping_1,95,1.0,1.0,0.0,2.635159,0.53344977,2.493008,0.408483
Cropping_1,96,0.9175292980171476,0.8520872383729161,0.4192983,2.084297,-0.07317256,2.318493,-0.030676732
Cropping_1,97,1.0,1.0,0.0,2.0236783,0.37796885,1.8230504,0.30423263
Cropping_1,98,0.9000915416279681,0.9618056535210182,0.057680357,4.1099896,1.3384814,2.3212707,0.49191406
Cropping_1,99,0.9690928190854717,0.9987373167492458,0.008409593,3.9387798,0.39003158,2.4348013,0.11299386
Cropping_1,100,0.9732835893596227,0.9748108780439216,0.084502146,2.180999,-0.16158463,1.9257835,-0.06705185
Cropping_2,1,0.9207700207375504,0.9964833961678136,0.010145112,3.5088542,0.3722019,2.9493687,0.14233844
Cropping_2,2,0.9264357619810862,0.9854481944288915,0.021498654,1.8124291,0.010935291,1.5932686,-0.097270556
Cropping_2,3,0.9769059875483137,0.9961373571487679,0.018704697,2.936771,-0.04200578,3.3207638,0.28501558
Cropping_2,4,0.9473373815983739,0.9805180053835918,0.0302538,2.4554195,0.1489739,1.960786,0.23630123
Cropping_2,5,0.8868851732061319,0.9216924798452675,0.21730785,1.2642905,-0.6202049,1.1424747,-0.6306886
Cropping_2,6,0.9770475732832086,0.9921696388424817,0.21281923,4.563083,0.9936191,2.915584,0.5966323
Cropping_2,7,0.9676704153960106,0.7221516625625752,0.80758643,2.1356633,0.41628966,2.0355947,-0.16786928
Cropping_2,8,0.9023322036970226,0.9987767620235515,0.034373134,4.1458554,0.8263603,2.6160011,0.063733734
Cropping_2,9,0.934590058934896,0.9526549484212937,0.054585822,2.779772,0.9915992,1.8798612,0.5130383
Cropping_2,10,0.9074193551519896,0.9811554548369505,0.024907464,1.6118802,-0.100395545,1.573466,0.13750666
Cropping_2,11,0.9103677326358935,0.9955720804100964,0.008004481,1.5579278,0.31283173,1.4385209,-0.021738695
Cropping_2,12,0.9223345613947588,0.9862742329710237,0.020454792,2.0434906,1.0415205,1.4004252,-0.17062677
Cropping_2,13,0.8552180520075466,0.9914740629877886,0.010516188,2.1729708,0.22032088,1.8093129,-0.11112178
Cropping_2,14,0.9406440124379977,0.9515358102960777,0.071897894,1.6497128,0.10135792,1.2191142,-0.38915765
Cropping_2,15,0.9019827473720553,0.8378009906252171,0.59552336,1.77245,0.39950767,1.7298095,-0.3921398
Cropping_2,16,0.907367510577127,0.8510157720354904,0.2780922,1.108061,-0.6005963,1.0691694,-0.44109216
Cropping_2,17,0.9160642694851987,0.9930455224956091,0.016953599,2.736474,0.6196296,1.6955405,0.43461123
Cropping_2,18,0.93482209444073,0.9785110094667776,0.040491987,3.7007587,0.10149319,1.3889096,-0.9934791
Cropping_2,19,0.942600671193106,0.9879181592186094,0.05513325,4.2967715,0.37725076,3.3754735,0.32637352
Cropping_2,20,0.9197435546633538,0.9692595274670073,0.055754915,1.2547113,-0.12352672,1.1428103,-0.5375398
Cropping_2,21,0.9437330561456024,0.9981336231503902,0.011098314,5.0817847,1.0837563,2.5752125,-0.07590111
Cropping_2,22,0.9423561984688696,0.9745660399902569,0.08288454,3.0587187,0.46469757,1.7286888,0.33187035
Cropping_2,23,0.961605497565787,0.9849540438938739,0.029265035,3.0580564,1.2671969,2.2805862,1.0102458
Cropping_2,24,0.9065646639500947,0.9751197290001424,0.036161024,2.150295,0.2148015,1.6729364,0.15956786
Cropping_2,25,0.8963874778734885,0.975086357938123,0.08678439,3.805927,0.26284593,2.7444358,0.2939084
Cropping_2,26,0.8961515712769023,0.8821098275773468,0.12366821,1.521057,-0.400896,0.9185748,-1.4366812
Cropping_2,27,0.9757177586698482,0.9525157690068702,0.17738692,3.3845067,0.6675654,2.5333788,0.44019836
Cropping_2,28,0.9117925101891536,0.9667010954252835,0.11613146,1.3019055,-0.014553692,1.3378571,0.66269845
Cropping_2,29,0.9215782744154156,0.6458537925180742,0.41552904,1.5684596,0.4222848,1.1588897,-0.22671883
Cropping_2,30,0.9588270223888907,0.9873643104289265,0.022777783,2.7790203,0.29745612,2.012654,0.36112556
Cropping_2,31,0.9352973384936462,0.875053773276692,0.33495295,2.207238,-0.25884664,1.5095254,-0.31007862
Cropping_2,32,0.9352578108432735,0.986892233258496,0.038408726,3.0333476,0.18186636,1.8287205,-0.89700866
Cropping_2,33,0.9664804200383744,0.99857709340373,0.0031303726,1.8842145,-0.81437415,1.7914423,-0.2560861
Cropping_2,34,0.9559376717266427,0.9535890020098172,0.09237101,1.2205364,-0.85741115,1.0612711,-0.43791446
Cropping_2,35,0.8961501973192708,0.9345714422127547,0.12263621,1.1231974,-0.32307655,1.2672838,-0.09212875
Cropping_2,36,0.8734039759177993,0.9000826349936017,0.21488278,1.3278446,-0.79396564,0.9494155,-0.50985974
Cropping_2,37,0.9513319685977663,0.9616874430488439,0.047839276,1.0490589,0.4046887,0.91723657,-0.33300677
Cropping_2,38,0.9851611406179286,0.9821833287203187,0.043024935,1.9947346,0.2895739,1.5520563,-0.26494902
Cropping_2,39,0.974597603444939,0.9923605093012353,0.020699404,1.8483152,0.013370438,1.7821773,0.11727023
Cropping_2,40,0.9500046261263125,0.8691591188555771,0.2821545,1.2861571,-0.5230975,1.3551056,-0.4049116
Cropping_2,41,0.9084717084278869,0.9626079411993499,0.04556658,1.4629159,-0.37620324,1.6236668,-0.4394252
Cropping_2,42,0.96974414042874,0.987913252159452,0.056334525,3.2537658,0.32767105,2.6289868,0.07732
Cropping_2,43,0.9646274840632448,0.962563442829245,0.050669998,0.66605604,-0.72528666,0.49254563,-1.4133168
Cropping_2,44,0.9652745427258527,0.9809708143634721,0.08417429,2.815398,0.55162686,2.4634888,0.3660132
Cropping_2,45,0.9515508867176456,0.9735911687380479,0.05218367,0.98389685,-0.41013524,0.9765306,-0.7385278
Cropping_2,46,0.9277323500186112,0.9751368966788251,0.05025331,0.88162607,-0.6433479,1.1991193,-0.12418963
Cropping_2,47,0.9612918902571611,0.808753939863683,0.8914802,1.3484062,0.5311824,0.7700376,-0.4931862
Cropping_2,48,0.9563658154531884,0.9844529984126584,0.041219898,1.581593,-0.09303847,1.4034988,-0.37974182
Cropping_2,49,0.9316162771553033,0.9484732916717168,0.10141577,0.8310208,-0.9777074,0.8429638,-0.11151889
Cropping_2,50,0.9973774653542514,0.999894742735291,0.00014793657,2.3547423,0.02030704,2.0760486,0.039106805
Cropping_2,51,0.9367700400821487,0.9866484782983538,0.015879503,1.6180083,-0.3304528,1.1318477,-0.44226435
Cropping_2,52,0.909717043729891,0.9923882695017144,0.01878543,2.3768456,0.6461551,1.9333593,0.093138024
Cropping_2,53,0.9247717858727875,0.9177691135310461,0.09707789,2.1573827,-0.31873474,1.277878,-0.44117057
Cropping_2,54,0.9477231863490919,0.9707277394342052,0.066754065,2.1754515,0.064189024,2.0543747,-0.008822014
Cropping_2,55,0.971847348801171,0.969603871576807,0.06075722,1.8374833,-0.030267686,1.4624156,-0.36506784
Cropping_2,56,0.9161024861690926,0.9589477688509521,0.10765096,1.470292,-0.21770118,1.2436056,-0.50132143
