transformation,image_number,ssim,cc,kl,reference_nss,reference_ig,loss_nss,loss_ig
Boundary,45,0.1487089123416483,0.9490827616459154,0.06128048,0.98389685,-0.41013524,-0.3463214198385111,-0.4355748036014035
Boundary,46,0.25200844660824345,0.6407580416631822,0.3523894,0.88162607,-0.6433479,-0.2939709509162787,-0.2934732421506942
Boundary,47,0.28665379960410936,0.8002410195680031,0.24505937,1.3484062,0.5311824,-0.14901116110625406,-0.06937776620399316
Boundary,48,0.3044371088792914,0.8600513325351532,0.18874934,1.581593,-0.09303847,-0.33174577396386457,-0.12083154027182794
Boundary,49,0.269153553619179,0.7465112565972287,0.2936309,0.8310208,-0.9777074,-0.4638789510815915,-0.6596922248971676
Boundary,50,0.1532814491850534,0.8295327176175358,0.26768562,2.3547423,0.02030704,-0.05869292869256176,0.018462966756783945
Boundary,51,0.2545100351896952,0.8891413639036803,0.10830254,1.6180083,-0.3304528,-0.4585252677004223,-0.4082632574742749
Boundary,52,0.26815427586887725,0.8614444189770372,0.2449582,2.3768456,0.6461551,1.061986809404131,0.7459980383115354
Boundary,53,0.25451392693107827,0.9034304921439787,0.10692631,2.1573827,-0.31873474,-0.4181392329869272,-0.04952023803147382
Boundary,54,0.2822588937396704,0.85448513590576,0.17142847,2.1754515,0.064189024,0.002675441697596176,0.01159885213841301
Boundary,55,0.5866447229344048,0.8529010992180888,0.15747227,1.8374833,-0.030267686,-0.494307486670948,-0.09858212324626046
Boundary,56,0.2598673648848388,0.9008591199980122,0.106410496,1.470292,-0.21770118,0.7740775204185323,0.7325881272168178
Boundary,57,0.2510318180363519,0.9089581721944279,0.110192165,1.6391875,-0.095628604,-0.03206151634049658,-0.107968317229298
Boundary,58,0.24371266654645682,0.8936830306460596,0.13802095,0.9304494,0.09445211,-0.5240062778664687,-0.4406041725116337
Boundary,59,0.10276670641916141,0.8643551259553822,0.14710647,1.4688829,0.13347076,-0.71488275251301,-0.38388010163420705
Boundary,60,0.0960877494337616,0.792336017449191,0.2361823,2.393419,0.5713004,0.3721413918005547,0.30988729982150864
Boundary,61,0.5818082102768999,0.9534645384241032,0.074949935,2.2772481,-0.5271291,0.007378060648976614,-0.06527621696790731
Boundary,62,0.6129084743030131,0.9194802641241338,0.08022787,2.9994867,-0.09137467,1.1204389492074733,0.7128869248038591
Boundary,63,0.5964094549013249,0.8924909465886228,0.18842913,2.9835806,0.008522327,0.28398279834643503,0.061120096373770944
Boundary,64,0.7039943522601115,0.9306709515441522,0.070246115,3.3040366,0.0049135895,-0.07378620793354784,-0.19561028361566288
Boundary,65,0.25352082428744,0.9937995814864863,0.13625218,2.3166413,0.22754884,0.4254843079299117,0.8061150399101296
Boundary,66,0.6890429012887244,0.972443278141287,0.029650947,1.4320213,-0.24810725,-0.5936505813310168,-0.07009225656076579
Boundary,67,0.6061310543773786,0.9686281768807288,0.06775981,2.685584,0.41389418,0.5617812842349141,0.5032463930397059
Boundary,68,0.570153005434683,0.9166451051445116,0.082625315,2.5675583,-0.75037026,0.43542112822752255,0.03676393989136639
Boundary,69,0.6447700846949161,0.8724391556907727,0.1840788,2.855659,-0.025029259,-0.12883616044901824,0.11020603067222219
Boundary,70,0.5764723642484779,0.8735575715894267,0.12538485,2.7904813,-0.5056549,0.1653946062007119,-0.08225831356263691
Boundary,71,0.2642937295160543,0.7477918233700593,0.2843455,1.291665,-0.1493987,0.03462637316482137,0.3360452150333696
Boundary,72,0.39982345352873877,0.9025245421512015,0.14168268,1.9993551,0.11351558,-0.026508954055686595,-0.22246318523680736
Boundary,73,0.4482807164363615,0.8465401101125644,0.12648758,1.7929294,-0.51975673,-0.2762789718365881,0.01329447598598077
Boundary,74,0.03612341110244637,0.8396398050460122,0.11703319,1.1909152,-0.7192886,-0.24544604172655493,-0.5472706856938445
Boundary,75,0.07169780317928728,0.8616970437164659,0.109672934,1.1218596,-0.5698979,1.5056835621325622,0.8282154554057929
Boundary,76,0.016674718333186105,0.9413687871075377,0.0645629,1.9524926,-0.37295806,1.048722308577523,0.3762260815587981
Boundary,77,0.01563963434733255,0.9312084884921629,0.08145453,1.7611752,0.51705986,0.1597853685451932,0.04444843600848153
Boundary,78,0.1321274093805714,0.752958272912628,0.3456179,2.0915759,0.7099291,0.10091317521335003,-0.0889741665163471
Boundary,79,0.018531942500473183,0.6590422509844801,0.40100223,1.4281448,-0.04871542,0.7658769789583719,0.3873032358802494
Boundary,80,0.004361284005495916,0.9621527574041434,0.048081934,1.5950618,-0.2752082,-0.42418785698342343,-0.4945435566552522
Boundary,81,0.2713829211350008,0.8092514696607837,0.14690897,1.194334,-0.72212875,-0.8456058029659916,-0.7632015752679021
Boundary,82,0.24781838201225273,0.6568794899339102,0.37090212,1.0257951,-0.4333897,-1.0565250547796672,-0.504558159572637
Boundary,83,0.275698475254252,0.9407016024946895,0.062308602,1.259698,-0.5824463,-0.36272600736325245,-0.45689417907897567
Boundary,84,0.2514490225989968,0.7170618111194547,0.18259467,1.718665,-0.09820386,0.181949526918459,0.11026405577921397
Boundary,85,0.4394072546324264,0.8640240059228443,0.09759865,2.2081916,-0.5322614,0.33303130063502007,0.0812724297627605
Boundary,86,0.6059775584628332,0.9649744580045069,0.12467894,3.4886801,-0.084081426,-0.3387627303390829,-0.29840712495594723
Boundary,87,0.31409835678409675,0.8811648645171555,0.12482366,2.3173811,-0.5752925,1.509389469517736,1.9510854358263252
Boundary,88,0.17670976434957433,0.7498666296376355,0.25504562,1.9240277,0.31130436,0.2571843232411174,0.05214426946794931
Boundary,89,0.3964183662122942,0.8329077806236432,0.15625358,1.1050049,-0.1791212,-0.9482097060089398,-0.42546025209218896
Boundary,90,0.24308571742577678,0.8651565075838137,0.13665682,1.2886435,-0.83332604,-1.8097317203602965,-1.34218791441521
Boundary,91,0.1567451206592804,0.7845101932055588,0.30936265,2.015879,-0.0932166,0.2309432534599714,0.17254555738205035
Boundary,92,0.28408589056607386,0.5074653237744229,0.59324884,3.114912,0.88052416,0.5872726728599614,0.5010978779708603
Boundary,93,0.15242908107670128,0.558401604408573,0.37695238,2.4734893,0.53814673,0.512758630763688,0.3267568500551694
Boundary,94,0.2511658588209029,0.8965458121971762,0.19079503,2.6505594,0.86760104,0.39837414473898924,0.361272828124388
Boundary,95,0.3901698063758272,0.9146224170549824,0.14401236,2.635159,0.53344977,0.37470513977531805,0.278576776688792
Boundary,96,0.5712071237664277,0.8273301409948473,0.35297632,2.084297,-0.07317256,-0.2683603759692633,0.041859897838760735
Boundary,97,0.006082891977434263,0.5742116875168405,0.53446734,2.0236783,0.37796885,0.13347752353844222,0.10435546712972882
Boundary,98,0.32127917625179614,0.8036924416694736,0.2696424,4.1099896,1.3384814,0.36850495724190235,0.2624388540595649
Boundary,99,0.31164190015450544,0.620870232311289,0.45141393,3.9387798,0.39003158,1.4111557063669176,0.9674918504396708
Boundary,100,0.2577911908968992,0.7861698323336135,0.20579472,2.180999,-0.16158463,0.3988719025069489,0.07611520971775551
Compression_1,1,0.8416327426360067,0.9980740974944247,0.004783178,3.5088542,0.3722019,-0.034409867753671275,-0.2102335705041793
Compression_1,2,0.790155017195497,0.9900172800685237,0.013987854,1.8124291,0.010935291,0.04561969384646161,0.04745039890835889
Compression_1,3,0.8892734531113273,0.996191457545351,0.009895437,2.936771,-0.04200578,-0.14955949416361158,-0.3323630009273226
Compression_1,4,0.8231211849170758,0.9918129905992116,0.008533022,2.4554195,0.1489739,0.20827154315788593,0.09304163381129463
Compression_1,5,0.7622655654160049,0.9940453453329857,0.0067144423,1.2642905,-0.6202049,0.0445437602278044,0.09493604992796573
Compression_1,6,0.8477120893486046,0.9968123605657047,0.021899337,4.563083,0.9936191,0.20806749872722652,0.08367895942615072
Compression_1,7,0.8816657358450519,0.9907712562530153,0.012183021,2.1356633,0.41628966,-0.040395774176592514,-0.028696320154012245
Compression_1,8,0.8575208383244926,0.9990380106931616,0.0068544773,4.1458554,0.8263603,0.3898779600901066,0.352906471658164
Compression_1,9,0.7917195877705078,0.9954538687963231,0.004660802,2.779772,0.9915992,0.19089626493704448,0.325605051962813
Compression_1,10,0.7874605009960756,0.9928807646875154,0.00939887,1.6118802,-0.100395545,-0.30566133490109954,-0.26365922878545583
Compression_1,11,0.7695395246947355,0.9959446176111703,0.0048801266,1.5579278,0.31283173,0.31620512928512745,0.24822596043995424
Compression_1,12,0.7682135219906946,0.9764611496655651,0.019699316,2.0434906,1.0415205,0.5931475227185936,0.6328041710450919
Compression_1,13,0.6784737865355694,0.9962265958456102,0.005377587,2.1729708,0.22032088,0.39044411853028527,-0.0059077751337408
Compression_1,14,0.8204655144942498,0.9937239155715029,0.01341965,1.6497128,0.10135792,-0.18346175087249744,0.008033241756483268
Compression_1,15,0.7019875612613881,0.9968162981893647,0.004566144,1.77245,0.39950767,0.12527945867437523,0.1607259697947111
Compression_1,16,0.748109488213661,0.9913165007367466,0.005926961,1.108061,-0.6005963,-0.21670686280356793,-0.19797846868526792
Compression_1,17,0.7972755775806818,0.9971891023171103,0.004451487,2.736474,0.6196296,0.36200316865767607,0.6383272852265489
Compression_1,18,0.7529556151159591,0.9940658557053452,0.010937024,3.7007587,0.10149319,0.6645037263134949,0.2088111319193931
Compression_1,19,0.8462445042403507,0.9988254921500132,0.004571258,4.2967715,0.37725076,-0.12022572961797284,-0.08986879365991962
Compression_1,20,0.8093443028562336,0.9839312940395544,0.023123346,1.2547113,-0.12352672,-0.3421013590379401,-0.32880636604815255
Compression_1,21,0.7925060796269721,0.9959794850988025,0.010633094,5.0817847,1.0837563,0.2250697204492068,0.24435230541592068
Compression_1,22,0.8015831292186286,0.9932327977748447,0.007232691,3.0587187,0.46469757,0.06901627081173445,0.2520574699349638
Compression_1,23,0.8244099697323676,0.9926274977492124,0.017634057,3.0580564,1.2671969,-0.06278227986896179,-0.010118303994993527
Compression_1,24,0.788943976684347,0.9885904443758042,0.01231329,2.150295,0.2148015,0.19742968220859847,0.0845339419901787
Compression_1,25,0.7960203316123433,0.9854617976922635,0.012906547,3.805927,0.26284593,0.19917851555953903,-0.1062314373078623
Compression_1,26,0.7304393322694488,0.9761804365818744,0.040901586,1.521057,-0.400896,0.10123203305448092,0.011840759449590454
Compression_1,27,0.9402959513646797,0.9981732298726929,0.0019485701,3.3845067,0.6675654,0.09465089382729153,0.04517396160156284
Compression_1,28,0.8265481325079964,0.9960845819424787,0.0040785666,1.3019055,-0.014553692,-0.4548710191601991,-0.2712238882315811
Compression_1,29,0.8088984773667193,0.9959434972324819,0.004673651,1.5684596,0.4222848,0.397794880448727,0.18753025942678453
Compression_1,30,0.8508422945326689,0.9939042139427999,0.008924607,2.7790203,0.29745612,-0.0014281660325756868,0.06453826723274952
Compression_1,31,0.7764460655325737,0.9927501338583773,0.0069155693,2.207238,-0.25884664,-0.9051632181929622,-0.4146229835874027
Compression_1,32,0.8054414936886536,0.9872699950063567,0.02322146,3.0333476,0.18186636,0.6938856227818825,1.2780816685298766
Compression_1,33,0.7709807505105534,0.9956212591472382,0.005157676,1.8842145,-0.81437415,0.7234673475424701,0.034654054547379354
Compression_1,34,0.9017981853726651,0.9983249702301028,0.0014751486,1.2205364,-0.85741115,0.049547995088990104,-0.08897846652203156
Compression_1,35,0.8026319148108746,0.9957216645122525,0.0030351016,1.1231974,-0.32307655,0.9813571893353599,0.3651021198504227
Compression_1,36,0.7478426242188911,0.9930284633516238,0.005028821,1.3278446,-0.79396564,0.4693392159789944,-0.0417052725103938
Compression_1,37,0.8780391932649417,0.9966565268790785,0.0021935736,1.0490589,0.4046887,3.171718827252932,1.9084839497646673
Compression_1,38,0.8675697843203363,0.996320125362336,0.0051967558,1.9947346,0.2895739,0.5880892190751823,0.2651276137049053
Compression_1,39,0.8185687473515095,0.9883564127700496,0.014513628,1.8483152,0.013370438,0.19771767846849853,0.18746205832704788
Compression_1,40,0.8319695099477439,0.996203280958866,0.0029457104,1.2861571,-0.5230975,0.19090404972041242,0.1737567291107418
Compression_1,41,0.789982210506068,0.9977011564135547,0.0026059346,1.4629159,-0.37620324,-0.09974042863730492,-0.24759201799634692
Compression_1,42,0.9350408577524071,0.9946420590579832,0.011433549,3.2537658,0.32767105,0.3022973090569996,0.1326988501856512
Compression_1,43,0.77920477274983,0.9920348558668358,0.0070359614,0.66605604,-0.72528666,-0.0711206904110957,-0.045365322184315326
Compression_1,44,0.9319901378406165,0.9982142254900968,0.0030026073,2.815398,0.55162686,-0.11366784535063429,-0.018879380183978
Compression_1,45,0.7719251854934018,0.982762523001409,0.016443375,0.98389685,-0.41013524,0.6286934236628801,0.44896529060104284
Compression_1,46,0.7408791639795783,0.9979474884970367,0.0027901116,0.88162607,-0.6433479,0.11057179019642804,-0.013658942625472625
Compression_1,47,0.9160069189085306,0.9867514570041419,0.013790115,1.3484062,0.5311824,0.20342105447740685,0.40487528701762104
Compression_1,48,0.7878605654907836,0.9977554283573914,0.003296371,1.581593,-0.09303847,0.303904142205445,0.32691310510534194
Compression_1,49,0.745333709013364,0.9871811826543909,0.0099260975,0.8310208,-0.9777074,0.9397001214969668,1.0634810608888863
Compression_1,50,0.9117337303079142,0.9980902828790827,0.0029097814,2.3547423,0.02030704,-0.20563798960906732,-0.32236350576204437
Compression_1,51,0.75752554465353,0.9920805649796515,0.008033253,1.6180083,-0.3304528,0.0973499348301044,0.1043840328579636
Compression_1,52,0.7940108711376505,0.9973802632291899,0.0030901465,2.3768456,0.6461551,0.37990100074618716,0.35093511158574847
Compression_1,53,0.8199952611001922,0.9867862389130503,0.02216255,2.1573827,-0.31873474,-0.09019817721295931,-0.15318976436075868
Compression_1,54,0.869172639093887,0.9987500569595098,0.0017988603,2.1754515,0.064189024,0.058058398776719256,0.37985901744391354
Compression_1,55,0.9283268342441748,0.9972823395890512,0.0022121323,1.8374833,-0.030267686,-0.21150114616663102,-0.08249202848604646
Compression_1,56,0.8114771563020481,0.9964850808722573,0.003385496,1.470292,-0.21770118,0.5083511093494405,0.1323772145147547
Compression_1,57,0.7872191694537053,0.9924379585356045,0.006414751,1.6391875,-0.095628604,-0.11911921023057234,0.06477354969115709
Compression_1,58,0.8879815344205017,0.9885426815732857,0.010377003,0.9304494,0.09445211,1.501720334331769,0.719938809267292
Compression_1,59,0.8834459403977286,0.9892466940627171,0.011626665,1.4688829,0.13347076,-0.3700186671478715,-0.2786116371126448
Compression_1,60,0.9444785706448714,0.9984921249262754,0.0017780792,2.393419,0.5713004,0.3379661622242607,0.20896165335425856
Compression_1,61,0.8595316176593175,0.9987244223253754,0.0016029888,2.2772481,-0.5271291,-0.14444081464802894,-0.02299418391173369
Compression_1,62,0.7728409960688821,0.9991031460970873,0.00094149506,2.9994867,-0.09137467,-0.14031423389471187,-0.16416175087815116
Compression_1,63,0.9222983594992343,0.9972718135998168,0.0031213867,2.9835806,0.008522327,0.58343490389378,0.42528974521625734
Compression_1,64,0.8004853592237818,0.984475515443981,0.0152304135,3.3040366,0.0049135895,0.703866508275201,0.16400856666994795
Compression_1,65,0.7445114725006867,0.9994866840106623,0.0024345927,2.3166413,0.22754884,-0.0918151135302816,-0.16148107110509258
Compression_1,66,0.8611755397042171,0.9961544430400673,0.0024694786,1.4320213,-0.24810725,1.3107953711290607,0.47127495908176115
Compression_1,67,0.8573026546401087,0.9974068724198584,0.0039888504,2.685584,0.41389418,0.6524174920073761,0.33571235294807034
Compression_1,68,0.7905201828724276,0.9949540778415177,0.008967558,2.5675583,-0.75037026,0.3533608596311889,0.04323133053360606
Compression_1,69,0.8137687210394379,0.9912296644823162,0.013581841,2.855659,-0.025029259,-0.5163361776590769,-0.24073084989601481
Compression_1,70,0.8615759043113004,0.9978954852244732,0.0022158166,2.7904813,-0.5056549,-0.20731204947520965,-0.15823302678305234
Compression_1,71,0.6946138765220692,0.995104696498614,0.0029830127,1.291665,-0.1493987,0.7997153780430097,0.8152720572723303
Compression_1,72,0.469514614720806,0.9978985383466129,0.002460854,1.9993551,0.11351558,0.23491014371865362,-0.03658658472792896
Compression_1,73,0.7716321371806979,0.987157572871014,0.007486157,1.7929294,-0.51975673,-0.29792605362123425,0.03285275664431653
Compression_1,74,0.6711670628452123,0.9932662461384315,0.0052912757,1.1909152,-0.7192886,0.1346587218564036,-0.32538218838631394
Compression_1,75,0.5921838321175824,0.9957767795783786,0.0021691963,1.1218596,-0.5698979,1.0867380981406247,0.6579681480073102
Compression_1,76,0.7809566836218443,0.9975436715931825,0.0026956887,1.9524926,-0.37295806,0.1158730863489314,0.21407569187811404
Compression_1,77,0.8000005984265827,0.9925754847102717,0.010347298,1.7611752,0.51705986,0.42700284485326767,0.25722250026083854
Compression_1,78,0.7522410775239433,0.9885192393446381,0.0076144654,2.0915759,0.7099291,0.16021874648451123,-0.019855766665753838
Compression_1,79,0.7554932347385218,0.9925728870468102,0.008182218,1.4281448,-0.04871542,0.7547298323301328,0.5219410392713875
Compression_1,80,0.8676762604555104,0.9944690765712577,0.004796466,1.5950618,-0.2752082,0.05478316112617959,-0.23700856819038776
Compression_1,81,0.7800333140407177,0.995631757451273,0.0051994175,1.194334,-0.72212875,-0.7449287045759514,-0.710082712496908
Compression_1,82,0.8636305883942565,0.9614889631463117,0.03170593,1.0257951,-0.4333897,0.5685532501533475,0.7607036880332265
Compression_1,83,0.7717497933016157,0.9791397190717389,0.015574751,1.259698,-0.5824463,0.21547771537167115,-0.2571004206418002
Compression_1,84,0.8237776304806604,0.9961448555404558,0.0042856657,1.718665,-0.09820386,0.8035294227901684,0.31650841764294213
Compression_1,85,0.8862416830769094,0.9956477700792499,0.003308962,2.2081916,-0.5322614,-0.9478124256432809,-0.5082208730414679
Compression_1,86,0.6704062708024576,0.9991988555460309,0.0027613435,3.4886801,-0.084081426,-0.26494903928128094,-0.06605545548104297
Compression_1,87,0.7791241481517829,0.9937928407889637,0.007044756,2.3173811,-0.5752925,-0.011439531593068375,0.14902603889154697
Compression_1,88,0.8932234738457793,0.9935555097275977,0.007050442,1.9240277,0.31130436,0.5689423813921398,0.37456235711608155
Compression_1,89,0.8503290068766618,0.9831866110020325,0.012126668,1.1050049,-0.1791212,-0.5371871542898343,-0.13906943726269008
Compression_1,90,0.8411144336175775,0.991676752861736,0.0063315723,1.2886435,-0.83332604,0.3005498455149631,-0.2655026187930498
Compression_1,91,0.8405461396660906,0.9976950050916692,0.003627465,2.015879,-0.0932166,-0.18859798738663863,-0.3116398912177662
Compression_1,92,0.8015870219708772,0.9859851680532644,0.01666322,3.114912,0.88052416,0.02559286053061749,-0.047173543921194216
Compression_1,93,0.8290501774225486,0.9787542627024662,0.015344923,2.4734893,0.53814673,0.14314695826629276,0.0826146071060162
Compression_1,94,0.8121483442229779,0.9963754436929022,0.006494925,2.6505594,0.86760104,0.7789905321436786,0.6504495771365848
Compression_1,95,0.7063004968156311,0.9968424252271839,0.004918396,2.635159,0.53344977,0.4100663820350719,0.16536180292863722
Compression_1,96,0.8414183762227107,0.985560373600356,0.019176647,2.084297,-0.07317256,-0.5664125611922575,-0.44796400081411136
Compression_1,97,0.838317134945533,0.9939531414024245,0.009200706,2.0236783,0.37796885,-0.061577195661758816,0.03400058099044703
Compression_1,98,0.7503064786414466,0.9978313509788651,0.004147457,4.1099896,1.3384814,0.1183161549384969,0.03735428589037826
Compression_1,99,0.8296827360772084,0.9945924944955817,0.00954322,3.9387798,0.39003158,0.2615763816751655,0.18000366369480908
Compression_1,100,0.8224917386626117,0.9901524974859873,0.011971484,2.180999,-0.16158463,-0.28489742473032,-0.2895403192222538
Compression_2,1,0.7897224067369947,0.9845920467120647,0.027336162,3.5088542,0.3722019,-0.016240261618532315,-0.24559991965246802
Compression_2,2,0.6919622284137578,0.9923910082951442,0.015817152,1.8124291,0.010935291,0.051231601187254866,0.022662551587406467
Compression_2,3,0.8595163502423745,0.9934450190319344,0.03649426,2.936771,-0.04200578,-0.2262395923453907,-0.5320960440467266
Compression_2,4,0.7584676207517789,0.9657219155816881,0.03128661,2.4554195,0.1489739,0.00701563289869768,-0.1329675915372709
Compression_2,5,0.6682925627360023,0.9784928524046315,0.025706032,1.2642905,-0.6202049,0.12252665852172498,0.22287767411243858
Compression_2,6,0.8213459916547771,0.9922159958020073,0.020478144,4.563083,0.9936191,0.1811133595391411,0.13727996720485902
Compression_2,7,0.835306340735344,0.9614523253368304,0.0317121,2.1356633,0.41628966,-0.03924145021748379,0.15191499628732683
Compression_2,8,0.7598556163090038,0.9980811656631463,0.021596476,4.1458554,0.8263603,0.668472951188131,1.3238545336427463
Compression_2,9,0.7222377153033838,0.9930838475557543,0.009372944,2.779772,0.9915992,0.3762064536951676,0.45337093245646704
Compression_2,10,0.7107575241943381,0.9725906383697036,0.030298382,1.6118802,-0.100395545,0.07023169875892171,0.04917035104324333
Compression_2,11,0.6685837247500427,0.9889203874666983,0.0133217145,1.5579278,0.31283173,0.3335870370966172,0.11697548637649448
Compression_2,12,0.7040436142090741,0.9704110381207853,0.06017199,2.0434906,1.0415205,0.46414251761354025,0.46457172096746085
Compression_2,13,0.5671686151186098,0.9902274227798522,0.010601008,2.1729708,0.22032088,0.2968455661636546,-0.11169752638053976
Compression_2,14,0.7917980525706169,0.9858014048905477,0.020579606,1.6497128,0.10135792,-0.2742893171253176,-0.15068228172090212
Compression_2,15,0.612915082799982,0.9074416474932746,0.14668798,1.77245,0.39950767,1.415136977679116,1.676590391067941
Compression_2,16,0.6508070049731923,0.9839307509723827,0.010610975,1.108061,-0.6005963,0.5541024616578871,0.5002973137076865
Compression_2,17,0.726748502764841,0.9888259480315099,0.010003491,2.736474,0.6196296,0.885184949409666,0.638768999734035
Compression_2,18,0.6789362289864626,0.9925179348644904,0.022140637,3.7007587,0.10149319,0.15643400592316514,-0.0408562380751699
Compression_2,19,0.8131732663706787,0.9928322108088822,0.008200672,4.2967715,0.37725076,0.1733051276706688,0.11380047676670016
Compression_2,20,0.7019074348269317,0.9735014886844623,0.029857848,1.2547113,-0.12352672,-0.1387788940967829,-0.24860064246551422
Compression_2,21,0.7115633528085556,0.995902339028139,0.0145872785,5.0817847,1.0837563,0.11723508208174249,0.16465674087869897
Compression_2,22,0.7044710842747163,0.9888265275875844,0.015491219,3.0587187,0.46469757,0.2641159643923199,0.4264958198509926
